Id_Producto;Cliente;Punto_de_Venta;Familia;Subfamilia;Formato;Precio;Margen;Cliente_Objetivo;Color;Material;Peso;Tamaño;Marca;País_Origen;Ventas_Base;Facturación_Total;Canal_de_Ventas;Numero_Puntos_de_Venta;Región;Segmento;Antigüedad;Población_500m;Población_2km;Puntos_de_Venta_Cercanos;Aparcamiento;Accesibilidad;Horas_Operación;Tipo_Zona;Historico 2023-01;Historico 2023-02;Historico 2023-03;Historico 2023-04;Historico 2023-05;Historico 2023-06;Historico 2023-07;Historico 2023-08;Historico 2023-09;Historico 2023-10;Historico 2023-11;Historico 2023-12;Historico 2024-1;Historico 2024-12;Historico 2024-3
P63;C1;13;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;353899.08;Online;15;Norte;Media;10;6450;12016;6;Sí;Alta;ago-19;Comercial;;;;;;;;;;;57210;47602;80503;69409;
P69;C2;11;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;890575.28;Físico;15;Norte;Alta;9;4668;30372;8;No;Alta;sep-19;Industrial;;;;;;;;;;;14106;14199;24680;16700;
P69;C3;13;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;326029.1;Físico;15;Sur;Media;1;2960;40332;4;No;Alta;sep-21;Residencial;;;;;;;;;;;4025;3795;6354;6340;
P39;C4;11;Familia_20;Subfamilia_1;Grande;672.94;0.25;Adultos;Negro;Metal;4.174.870.827.430.390;Pequeño;MarcaD;España;526;542176.08;Online;15;Norte;Media;2;8319;10952;15;No;Baja;oct-20;Industrial;;;;;;;;;;;1603146;1429584;1989661;1819136;
P29;C5;13;Familia_5;Subfamilia_5;Mediano;833.51;0.22;Niños;Negro;Madera;5.590.950.178.960.350;Grande;MarcaC;China;516;288048.96;Online;15;Norte;Media;9;1180;43425;1;No;Media;oct-21;Industrial;;;;;;;;;;;555;556;562;561;
P35;C6;10;Familia_13;Subfamilia_6;Grande;940.15;0.25;Adolescentes;Negro;Plástico;0.6412789856525488;Mediano;MarcaB;USA;610;474948.23;Físico;15;Oeste;Media;1;9933;11720;7;No;Baja;oct-20;Comercial;;;;;;;;;;;2109;1631;1704;1614;
P17;C7;10;Familia_17;Subfamilia_4;Mediano;807.27;0.22;Adolescentes;Rojo;Madera;1.298.974.816.720.200;Mediano;MarcaA;España;964;693729.98;Mixto;15;Este;Alta;7;6848;39433;17;No;Media;ago-22;Comercial;;;;;;;;;;;1302736;582320;1372345;981603;
P36;C8;11;Familia_23;Subfamilia_1;Mediano;305.66;0.21;Adultos;Blanco;Vidrio;9.701.073.315.900.780;Grande;MarcaD;España;781;617307.73;Físico;15;Este;Media;4;3695;13344;18;No;Baja;ago-18;Industrial;;;;;;;;;;;1078;1182;1016;1273;
P57;C9;14;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;294386.96;Mixto;15;Este;Baja;9;1006;23032;8;Sí;Media;sep-18;Industrial;;;;;;;;;;;764;763;765;763;
P43;C10;10;Familia_18;Subfamilia_0;Grande;879.53;0.13;Adolescentes;Rojo;Madera;9.701.073.315.900.780;Mediano;MarcaD;España;595;797152.75;Físico;15;Este;Baja;3;5769;35165;11;Sí;Media;oct-21;Residencial;;;;;;;;;;;404476;460151;330245;535048;
P30;C11;12;Familia_16;Subfamilia_8;Mediano;446.72;0.12;Niños;Verde;Plástico;862.454.173.298.195;Pequeño;MarcaD;USA;113;385158.14;Mixto;15;Oeste;Alta;8;4842;38910;14;No;Baja;oct-20;Comercial;;;;;;;;;;;10201;5416;14621;13853;
P57;C12;14;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;930519.32;Online;15;Oeste;Baja;8;4493;46031;12;No;Alta;sep-20;Industrial;;;;;;;;;;;1026;1205;1417;1028;
P29;C13;12;Familia_5;Subfamilia_5;Mediano;833.51;0.22;Niños;Negro;Madera;5.590.950.178.960.350;Grande;MarcaC;China;516;390492.15;Mixto;15;Norte;Alta;8;1434;37929;1;No;Baja;sep-18;Comercial;;;;;;;;;;;581;627;590;603;
P60;C14;14;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;609496.46;Mixto;15;Este;Baja;2;1011;20207;11;Sí;Baja;oct-18;Comercial;;;;;;;;;;;75548;85888;104858;153055;
P58;C15;11;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;477368.76;Mixto;15;Oeste;Alta;5;4681;43704;10;No;Baja;sep-21;Comercial;;;;;;;;;;;4895;6452;7134;5956;
P53;C16;14;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;939772.97;Mixto;15;Este;Alta;7;6866;33201;13;No;Media;oct-19;Residencial;;;;;;;;;;;1247;1441;1277;1586;
P26;C17;12;Familia_3;Subfamilia_0;Grande;16.29;0.1;Adultos;Blanco;Vidrio;0.6412789856525488;Pequeño;MarcaB;China;902;920912.43;Mixto;15;Norte;Alta;5;2981;47342;14;No;Alta;oct-22;Comercial;;;;;;;;;;;1852;1519;1808;1611;
P5;C18;12;Familia_17;Subfamilia_5;Pequeño;783.49;0.08;Adolescentes;Verde;Madera;2.892.473.393.442.810;Pequeño;MarcaB;Alemania;321;141001.18;Mixto;15;Sur;Baja;2;1627;45346;13;No;Alta;sep-20;Industrial;;;;;;;;;;;20117;12656;25767;16666;
P11;C20;14;Familia_13;Subfamilia_4;Pequeño;576.07;0.16;Adultos;Verde;Madera;0.512466155894475;Pequeño;MarcaA;USA;641;294260.81;Online;15;Este;Baja;9;6974;9597;10;Sí;Alta;ago-18;Industrial;;;;;;;;;;;879;804;850;796;
P3;C21;12;Familia_14;Subfamilia_2;Grande;895.26;0.16;Adolescentes;Negro;Vidrio;2.892.473.393.442.810;Pequeño;MarcaB;USA;585;591765.43;Online;15;Este;Baja;9;8470;8972;5;Sí;Media;sep-20;Residencial;;;;;;;;;;;28201;22021;20234;27764;
P4;C22;11;Familia_5;Subfamilia_6;Mediano;405.22;0.23;Adolescentes;Verde;Plástico;862.454.173.298.195;Grande;MarcaA;Alemania;295;930159.46;Mixto;15;Norte;Alta;6;2338;46677;14;Sí;Alta;oct-19;Comercial;;;;;;;;;;;420;465;438;414;
P29;C23;7;Familia_5;Subfamilia_5;Mediano;833.51;0.22;Niños;Negro;Madera;5.590.950.178.960.350;Grande;MarcaC;China;516;529780.28;Mixto;15;Norte;Baja;8;8179;38639;7;Sí;Alta;ago-22;Industrial;;;;;;;;;;;1213;1118;849;1171;
P7;C24;9;Familia_23;Subfamilia_3;Pequeño;720.13;0.21;Niños;Verde;Metal;1.298.974.816.720.200;Pequeño;MarcaC;China;214;695683.49;Online;15;Oeste;Alta;6;9848;45941;18;No;Alta;sep-18;Comercial;;;;;;;;;;;3108;3304;2317;2778;
P40;C25;3;Familia_7;Subfamilia_3;Pequeño;789.67;0.24;Adultos;Azul;Plástico;63.052.775.919.915.400;Pequeño;MarcaD;España;213;347505.5;Online;15;Sur;Baja;5;8593;36312;8;Sí;Baja;oct-22;Comercial;;;;;;;;;;;1974;2300;1753;2506;
P51;C26;9;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;501471.08;Online;15;Este;Alta;2;6009;19524;19;No;Media;sep-19;Comercial;;;;;;;;;;;703;889;827;738;
P52;C20;7;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;294260.81;Online;15;Este;Baja;9;9389;18724;20;No;Baja;oct-21;Comercial;;;;;;;;;;;32679;21103;46129;41189;
P53;C10;7;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;797152.75;Físico;15;Este;Baja;3;7138;14715;8;No;Baja;ago-22;Comercial;;;;;;;;;;;1334;1331;1122;1282;
P54;C26;10;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;501471.08;Online;15;Este;Alta;2;8916;31402;20;No;Media;ago-20;Residencial;;;;;;;;;;;6641;7361;9261;7510;
P55;C25;2;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;347505.5;Online;15;Sur;Baja;5;8904;28468;12;Sí;Media;ago-21;Industrial;;;;;;;;;;;344633;237521;379702;159794;
P56;C19;4;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;379588.74;Mixto;15;Este;Media;2;4239;27732;4;No;Baja;ago-21;Comercial;;;;;;;;;;;2421;2377;3534;3611;
P57;C7;14;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;693729.98;Mixto;15;Este;Alta;7;7231;27037;4;Sí;Media;sep-18;Comercial;;;;;;;;;;;1030;1211;1491;1216;
P58;C25;5;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;347505.5;Online;15;Sur;Baja;5;8615;30760;12;No;Alta;sep-22;Comercial;;;;;;;;;;;8107;9488;6740;9071;
P59;C18;8;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;141001.18;Mixto;15;Sur;Baja;2;9635;19307;13;Sí;Alta;ago-19;Residencial;;;;;;;;;;;20180;39067;31070;20670;
P60;C12;2;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;930519.32;Online;15;Oeste;Baja;8;2342;28235;10;Sí;Alta;sep-18;Comercial;;;;;;;;;;;468693;360509;375423;432394;
P61;C13;8;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;390492.15;Mixto;15;Norte;Alta;8;9587;42928;1;Sí;Baja;ago-18;Comercial;;;;;;;;;;;2319;1703;2873;2510;
P62;C11;3;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;385158.14;Mixto;15;Oeste;Alta;8;8287;24865;4;No;Baja;oct-22;Industrial;;;;;;;;;;;12930;15176;22454;24945;
P63;C11;8;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;385158.14;Mixto;15;Oeste;Alta;8;1241;30312;16;Sí;Alta;oct-19;Comercial;;;;;;;;;;;17728;16198;14951;8978;
P64;C22;5;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;930159.46;Mixto;15;Norte;Alta;6;3134;10225;3;Sí;Media;sep-22;Residencial;;;;;;;;;;;102197;82473;111378;73405;
P65;C14;14;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;609496.46;Mixto;15;Este;Baja;2;1011;20207;11;Sí;Baja;oct-18;Comercial;;;;;;;;;;;637;524;752;487;
P66;C17;8;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;920912.43;Mixto;15;Norte;Alta;5;8836;18976;13;Sí;Baja;oct-20;Industrial;;;;;;;;;;;12289;11464;19797;22045;
P67;C25;7;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;347505.5;Online;15;Sur;Baja;5;7203;47927;11;Sí;Baja;ago-22;Industrial;;;;;;;;;;;2887;2047;3821;2980;
P68;C15;1;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;477368.76;Mixto;15;Oeste;Alta;5;7743;10493;1;Sí;Media;sep-19;Residencial;;;;;;;;;;;584080;1001582;1012120;691431;
P69;C21;12;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;591765.43;Online;15;Este;Baja;9;8470;8972;5;Sí;Media;sep-20;Residencial;;;;;;;;;;;13838;15595;30517;27993;
P8;C0;12;Familia_15;Subfamilia_1;Mediano;27.23;0.1;Adolescentes;Azul;Metal;7.354.114.476.561.300;Grande;MarcaB;Alemania;989;878396.09;Mixto;15;Oeste;Alta;5;7113;33629;2;Sí;Baja;ago-21;Residencial;;;;;;;;;;;73524;38412;33117;45058;
P20;C1;13;Familia_17;Subfamilia_2;Grande;331.27;0.29;Adultos;Negro;Metal;4.943.612.465.035.950;Pequeño;MarcaC;USA;418;353899.08;Online;15;Norte;Media;10;6450;12016;6;Sí;Alta;ago-19;Comercial;;;;;;;;;;;314055;225294;345867;331096;
P65;C2;10;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;890575.28;Físico;15;Norte;Alta;9;5903;28792;19;No;Baja;ago-22;Comercial;;;;;;;;;;;5101;3532;5880;3453;
P31;C3;11;Familia_20;Subfamilia_0;Grande;240.37;0.14;Niños;Negro;Metal;4.925.475.817.925.060;Grande;MarcaC;USA;635;326029.1;Físico;15;Sur;Media;1;6027;48461;1;No;Baja;sep-22;Industrial;;;;;;;;;;;165072;170407;193107;166812;
P55;C4;12;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;542176.08;Online;15;Norte;Media;2;6986;19961;8;No;Alta;oct-18;Residencial;;;;;;;;;;;243743;303746;413952;233638;
P13;C5;12;Familia_22;Subfamilia_6;Mediano;442.69;0.23;Adultos;Verde;Metal;1.298.974.816.720.200;Grande;MarcaA;España;244;288048.96;Online;15;Norte;Media;9;5059;26357;16;Sí;Media;oct-20;Residencial;;;;;;;;;;;359;404;412;344;
P32;C6;12;Familia_22;Subfamilia_5;Mediano;133.74;0.07;Adultos;Azul;Plástico;2.892.473.393.442.810;Grande;MarcaD;España;643;474948.23;Físico;15;Oeste;Media;1;7523;38045;18;No;Alta;ago-22;Industrial;;;;;;;;;;;674;698;695;681;
P67;C7;13;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;693729.98;Mixto;15;Este;Alta;7;5182;35425;9;Sí;Media;oct-20;Residencial;;;;;;;;;;;2805;3337;5359;3859;
P21;C8;14;Familia_6;Subfamilia_5;Mediano;704.91;0.16;Adultos;Azul;Metal;8.060.059.107.230.020;Mediano;MarcaD;USA;182;617307.73;Físico;15;Este;Media;4;2319;26927;19;No;Media;ago-19;Residencial;;;;;;;;;;;37983;59300;21341;33361;
P40;C9;11;Familia_7;Subfamilia_3;Pequeño;789.67;0.24;Adultos;Azul;Plástico;63.052.775.919.915.400;Pequeño;MarcaD;España;213;294386.96;Mixto;15;Este;Baja;9;5946;46862;15;No;Alta;oct-21;Comercial;;;;;;;;;;;1524;1854;1026;1269;
P66;C10;11;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;797152.75;Físico;15;Este;Baja;3;3167;18045;19;Sí;Media;oct-20;Residencial;;;;;;;;;;;3832;4111;8224;6559;
P27;C11;14;Familia_13;Subfamilia_3;Grande;372.08;0.26;Niños;Blanco;Vidrio;8.060.059.107.230.020;Grande;MarcaA;España;189;385158.14;Mixto;15;Oeste;Alta;8;2601;43810;18;No;Media;oct-20;Industrial;;;;;;;;;;;333;273;272;265;
P61;C12;12;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;930519.32;Online;15;Oeste;Baja;8;4085;48971;19;Sí;Media;sep-19;Industrial;;;;;;;;;;;1788;1413;2709;2276;
P4;C13;12;Familia_5;Subfamilia_6;Mediano;405.22;0.23;Adolescentes;Verde;Plástico;862.454.173.298.195;Grande;MarcaA;Alemania;295;390492.15;Mixto;15;Norte;Alta;8;1434;37929;1;No;Baja;sep-18;Comercial;;;;;;;;;;;332;335;325;335;
P48;C14;10;Familia_2;Subfamilia_0;Grande;982.94;0.24;Adultos;Rojo;Madera;0.6412789856525488;Mediano;MarcaB;USA;593;609496.46;Mixto;15;Este;Baja;2;8403;15371;12;No;Media;sep-21;Comercial;;;;;;;;;;;82658;97676;50981;103287;
P58;C15;11;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;477368.76;Mixto;15;Oeste;Alta;5;4681;43704;10;No;Baja;sep-21;Comercial;;;;;;;;;;;4896;5491;5795;5380;
P41;C16;14;Familia_22;Subfamilia_4;Pequeño;130.01;0.07;Niños;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;China;674;939772.97;Mixto;15;Este;Alta;7;6866;33201;13;No;Media;oct-19;Residencial;;;;;;;;;;;718;740;789;720;
P48;C17;13;Familia_2;Subfamilia_0;Grande;982.94;0.24;Adultos;Rojo;Madera;0.6412789856525488;Mediano;MarcaB;USA;593;920912.43;Mixto;15;Norte;Alta;5;3097;32395;13;No;Media;sep-22;Residencial;;;;;;;;;;;38136;56727;51627;50188;
P42;C18;12;Familia_7;Subfamilia_6;Mediano;657.19;0.12;Adolescentes;Blanco;Madera;890.044.730.279.321;Grande;MarcaA;Alemania;499;141001.18;Mixto;15;Sur;Baja;2;1627;45346;13;No;Alta;sep-20;Industrial;;;;;;;;;;;568;558;547;564;
P13;C20;2;Familia_22;Subfamilia_6;Mediano;442.69;0.23;Adultos;Verde;Metal;1.298.974.816.720.200;Grande;MarcaA;España;244;294260.81;Online;15;Este;Baja;9;4089;38967;10;Sí;Media;ago-21;Industrial;;;;;;;;;;;347;448;399;322;
P18;C21;1;Familia_14;Subfamilia_2;Mediano;857.19;0.09;Adultos;Blanco;Metal;862.454.173.298.195;Pequeño;MarcaC;España;221;591765.43;Online;15;Este;Baja;9;4533;48147;7;Sí;Media;sep-20;Comercial;;;;;;;;;;;4854;6595;5300;5043;
P2;C22;5;Familia_17;Subfamilia_1;Grande;791.98;0.07;Niños;Negro;Plástico;63.052.775.919.915.400;Mediano;MarcaD;España;814;930159.46;Mixto;15;Norte;Alta;6;3134;10225;3;Sí;Media;sep-22;Residencial;;;;;;;;;;;200410;147324;186021;302722;
P11;C23;1;Familia_13;Subfamilia_4;Pequeño;576.07;0.16;Adultos;Verde;Madera;0.512466155894475;Pequeño;MarcaA;USA;641;529780.28;Mixto;15;Norte;Baja;8;8984;48133;4;No;Media;ago-18;Comercial;;;;;;;;;;;1101;1060;994;876;
P22;C24;6;Familia_11;Subfamilia_0;Pequeño;123.11;0.2;Adolescentes;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaB;España;489;695683.49;Online;15;Oeste;Alta;6;8139;40727;15;Sí;Media;oct-21;Residencial;;;;;;;;;;;29947;22369;30091;28311;
P33;C25;13;Familia_7;Subfamilia_3;Grande;242.88;0.26;Niños;Azul;Madera;4.174.870.827.430.390;Pequeño;MarcaD;China;625;347505.5;Online;15;Sur;Baja;5;3390;30653;15;Sí;Baja;sep-22;Comercial;;;;;;;;;;;954;892;797;936;
P51;C13;12;Familia_22;Subfamilia_0;Grande;407.61;0.22;Niños;Verde;Metal;63.052.775.919.915.400;Mediano;MarcaA;USA;453;390492.15;Mixto;15;Norte;Alta;8;1434;37929;1;No;Baja;sep-18;Comercial;;;;;;;;;;;497;508;548;507;
P52;C23;2;Familia_16;Subfamilia_3;Mediano;532.01;0.2;Adolescentes;Blanco;Plástico;432.979.876.069.808;Grande;MarcaC;USA;272;529780.28;Mixto;15;Norte;Baja;8;8248;23810;18;Sí;Baja;ago-21;Industrial;;;;;;;;;;;72967;35842;40901;57748;
P53;C2;3;Familia_7;Subfamilia_4;Grande;357.25;0.12;Adultos;Azul;Madera;0.6412789856525488;Grande;MarcaC;USA;420;890575.28;Físico;15;Norte;Alta;9;6032;13223;17;No;Alta;sep-22;Industrial;;;;;;;;;;;1208;1198;1324;1142;
P54;C26;8;Familia_24;Subfamilia_4;Grande;91.37;0.06;Adolescentes;Negro;Vidrio;890.044.730.279.321;Grande;MarcaB;China;783;501471.08;Online;15;Este;Alta;2;3113;48840;9;Sí;Baja;oct-18;Industrial;;;;;;;;;;;4315;2840;3866;4289;
P55;C8;6;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;617307.73;Físico;15;Este;Media;4;2673;45439;13;Sí;Baja;ago-22;Residencial;;;;;;;;;;;119523;153827;143813;145856;
P56;C22;12;Familia_12;Subfamilia_4;Mediano;575.14;0.12;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaC;España;764;930159.46;Mixto;15;Norte;Alta;6;9132;43482;7;No;Baja;ago-20;Industrial;;;;;;;;;;;11690;7230;15652;11898;
P57;C20;3;Familia_22;Subfamilia_0;Grande;766.46;0.11;Adultos;Azul;Plástico;5.590.950.178.960.350;Pequeño;MarcaD;Alemania;738;294260.81;Online;15;Este;Baja;9;2555;45504;6;No;Media;oct-22;Residencial;;;;;;;;;;;800;847;855;795;
P58;C13;8;Familia_11;Subfamilia_2;Pequeño;136.24;0.11;Adultos;Negro;Metal;5.227.262.291.755.480;Mediano;MarcaB;Alemania;570;390492.15;Mixto;15;Norte;Alta;8;9587;42928;1;Sí;Baja;ago-18;Comercial;;;;;;;;;;;10150;13252;12812;12123;
P59;C12;14;Familia_21;Subfamilia_4;Pequeño;557.24;0.25;Niños;Azul;Plástico;7.354.114.476.561.300;Grande;MarcaD;Alemania;755;930519.32;Online;15;Oeste;Baja;8;4493;46031;12;No;Alta;sep-20;Industrial;;;;;;;;;;;74526;73768;80908;99040;
P60;C13;0;Familia_18;Subfamilia_1;Mediano;983.48;0.26;Adolescentes;Blanco;Vidrio;5.590.950.178.960.350;Mediano;MarcaC;USA;209;390492.15;Mixto;15;Norte;Alta;8;8083;34520;9;No;Media;oct-22;Comercial;;;;;;;;;;;468160;625908;458478;850534;
P61;C8;6;Familia_12;Subfamilia_3;Mediano;150.53;0.16;Niños;Rojo;Metal;4.943.612.465.035.950;Grande;MarcaA;España;314;617307.73;Físico;15;Este;Media;4;2673;45439;13;Sí;Baja;ago-22;Residencial;;;;;;;;;;;907;808;1283;1091;
P62;C6;13;Familia_10;Subfamilia_1;Grande;548.69;0.25;Niños;Negro;Madera;7.704.231.705.525.990;Pequeño;MarcaC;Alemania;452;474948.23;Físico;15;Oeste;Media;1;7863;36297;3;Sí;Baja;ago-22;Residencial;;;;;;;;;;;18957;22996;20849;18577;
P63;C3;4;Familia_19;Subfamilia_1;Mediano;69.97;0.26;Niños;Rojo;Madera;4.925.475.817.925.060;Pequeño;MarcaD;China;644;326029.1;Físico;15;Sur;Media;1;8544;38051;20;No;Alta;sep-18;Comercial;;;;;;;;;;;84003;83592;65331;55725;
P64;C0;6;Familia_3;Subfamilia_4;Mediano;915.63;0.21;Adolescentes;Negro;Vidrio;862.454.173.298.195;Mediano;MarcaC;España;790;878396.09;Mixto;15;Oeste;Alta;5;4642;45837;9;No;Alta;sep-22;Industrial;;;;;;;;;;;119260;126549;156568;140051;
P65;C19;7;Familia_12;Subfamilia_1;Mediano;340.25;0.12;Adolescentes;Blanco;Vidrio;4.925.475.817.925.060;Pequeño;MarcaD;China;101;379588.74;Mixto;15;Este;Media;2;9650;26179;20;Sí;Baja;ago-20;Residencial;;;;;;;;;;;3942;1987;4281;3890;
P66;C20;5;Familia_10;Subfamilia_0;Mediano;417.53;0.12;Adultos;Verde;Madera;432.979.876.069.808;Mediano;MarcaD;China;635;294260.81;Online;15;Este;Baja;9;4220;15812;9;No;Baja;ago-21;Comercial;;;;;;;;;;;2407;2603;3586;4046;
P67;C21;5;Familia_21;Subfamilia_5;Grande;24.69;0.25;Adolescentes;Rojo;Plástico;9.701.073.315.900.780;Mediano;MarcaA;España;264;591765.43;Online;15;Este;Baja;9;9612;9527;9;No;Baja;sep-19;Comercial;;;;;;;;;;;5958;6649;7685;5848;
P68;C7;3;Familia_20;Subfamilia_7;Mediano;365.26;0.29;Adultos;Azul;Madera;7.704.231.705.525.990;Pequeño;MarcaD;España;790;693729.98;Mixto;15;Este;Alta;7;5385;11134;19;Sí;Media;ago-18;Comercial;;;;;;;;;;;848515;935145;862904;694424;
P69;C3;8;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;326029.1;Físico;15;Sur;Media;1;3740;11582;15;Sí;Alta;ago-21;Residencial;;;;;;;;;;;4619;3939;7191;6945;
P12;C0;12;Familia_16;Subfamilia_8;Pequeño;838.66;0.2;Adolescentes;Azul;Vidrio;5.227.262.291.755.480;Mediano;MarcaC;España;195;878396.09;Mixto;15;Oeste;Alta;5;7113;33629;2;Sí;Baja;ago-21;Residencial;;;;;;;;;;;185696;71826;137520;125195;
P69;C1;12;Familia_10;Subfamilia_4;Pequeño;576.91;0.2;Adolescentes;Rojo;Metal;4.174.870.827.430.390;Pequeño;MarcaC;España;180;353899.08;Online;15;Norte;Media;10;1786;47376;3;Sí;Media;oct-20;Comercial;;;;;;;;;;;2579;2379;2633;4444;
P26;C2;10;Familia_3;Subfamilia_0;Grande;16.29;0.1;Adultos;Blanco;Vidrio;0.6412789856525488;Pequeño;MarcaB;China;902;890575.28;Físico;15;Norte;Alta;9;5903;28792;19;No;Baja;ago-22;Comercial;;;;;;;;;;;2870;2469;2553;2275;
P36;C3;12;Familia_23;Subfamilia_1;Mediano;305.66;0.21;Adultos;Blanco;Vidrio;9.701.073.315.900.780;Grande;MarcaD;España;781;326029.1;Físico;15;Sur;Media;1;6485;45924;7;Sí;Media;oct-21;Residencial;;;;;;;;;;;1076;1348;1051;1349;
P55;C4;11;Familia_19;Subfamilia_2;Mediano;438.44;0.13;Adolescentes;Rojo;Plástico;0.512466155894475;Mediano;MarcaA;USA;850;542176.08;Online;15;Norte;Media;2;8319;10952;15;No;Baja;oct-20;Industrial;;;;;;;;;;;356809;485990;327412;295218;
P24;C5;11;Familia_11;Subfamilia_3;Mediano;853.34;0.29;Adolescentes;Negro;Vidrio;4.174.870.827.430.390;Grande;MarcaB;Alemania;239;288048.96;Online;15;Norte;Media;9;5261;7240;1;No;Alta;ago-19;Industrial;;;;;;;;;;;75859;70291;62851;64353;
P33;C6;13;Familia_7;Subfamilia_3;Grande;242.88;0.26;Niños;Azul;Madera;4.174.870.827.430.390;Pequeño;MarcaD;China;625;474948.23;Físico;15;Oeste;Media;1;7863;36297;3;Sí;Baja;ago-22;Residencial;;;;;;;;;;;1394;1895;1388;1202;
